Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
1512	-417.2592	-429.0757	11.81646	0.0630347	0.00303184	0.0699604	0.0162673	0.00375496	0.0190694	0.0169469	0.226335	0.0614767	0.054558	0.0449175	0.116181	0.0878829	0.0393493	0.0701958	0.769416	0.117431	0.00918782	0.103965	0.08817335	2.74566e-05	0.104938	0.895061	0.999973	0.454389	0.680654	0.886903	1.12752	1.46917	2.20076	0.5703583	0.0705906	0.00339526	0.0783464	0.0182172	0.00420506	0.0213553	0.0189783	0.253466	0.0688459	0.0610978	0.0503017	0.130107	0.0984173	0.0440661	0.0786101	0.8929617	1.426794	0.168934	0.397667	0.602333	0.831066
1548	-409.9048	-421.7391	11.83435	0.0380747	0.0113414	0.0696161	0.00391301	0.00138834	0.00276162	0.00591748	0.0441531	0.0123001	0.0208804	0.0127081	0.0374518	0.00987175	0.000228915	0.0200388	0.899558	0.0356541	0.00329935	0.0614883	0.3439604	0.0227409	0.26977	0.73023	0.977259	0.0556626	0.24446	0.644365	1.55191	4.09064	17.9654	2.088545	0.131001	0.0390215	0.239522	0.0134632	0.00477675	0.00950167	0.0203598	0.151914	0.0423199	0.0718413	0.0437236	0.128857	0.0339649	0.000787607	0.0689458	0.2906456	0.2496704	0.00905249	0.227972	0.772028	0.990947
1584	-412.1528	-424.1152	11.96232	0.102364	0.003515	0.0569032	0.000400296	0.00046264	0.00441132	0.012882	0.157286	0.0283395	0.046203	0.0751893	0.129942	0.0442769	0.00449125	0.0261427	0.829935	0.0856607	0.0737481	0.0106563	0.4547598	0.0418535	0.303111	0.696889	0.958146	0.0731129	0.279233	0.671664	1.48884	3.58124	13.6775	1.891367	0.147752	0.00507355	0.082134	0.000577786	0.000667774	0.00636729	0.0185938	0.227026	0.0409052	0.0666893	0.108528	0.187559	0.0639093	0.00648267	0.0377344	0.692809	0.3535462	0.02432	0.273209	0.726791	0.97568
1620	-413.0924	-425.8027	12.71034	0.187042	0.0716716	0.0682364	0.0298102	0.00256106	0.010234	0.00455003	0.0830389	0.0450786	0.212096	0.0279881	0.081911	0.124355	0.0555626	0.0695644	0.754075	0.131798	0.012589	0.101538	0.3936048	0.0311227	0.286329	0.713671	0.968877	0.564005	0.75631	0.916551	1.09105	1.32221	1.77303	0.4140957	0.174203	0.0667521	0.0635526	0.027764	0.00238527	0.00953155	0.00423771	0.0773391	0.0419844	0.197537	0.026067	0.0762886	0.115819	0.0517488	0.0647895	1.073699	0.8162414	0.100747	0.359574	0.640426	0.899253
1656	-418.8793	-428.5584	9.679105	0.0413036	0.0380794	0.00673977	0.00905376	0.000714941	0.00419877	0.00588575	0.0347505	0.0319199	0.00262579	0.0308621	0.000158359	0.00486142	0.0182414	0.0312757	0.755027	0.0231972	0.000413778	0.221362	0.4021269	0.0326012	0.288884	0.711116	0.967399	0.0518435	0.236131	0.637434	1.56879	4.23494	19.2888	2.139941	0.158451	0.146082	0.0258554	0.0347325	0.00274269	0.0161075	0.0225792	0.133312	0.122453	0.0100732	0.118395	0.000607504	0.0186496	0.0699787	0.119981	0.2606712	2.653073	0.242487	0.426988	0.573012	0.757514
1692	-411.2733	-422.0515	10.77819	0.177575	0.0339391	0.10371	0.00721718	0.00216581	0.00550167	0.00981562	0.051228	0.0512219	0.0517672	0.0317295	0.051049	0.0123804	0.0404989	0.130979	0.767038	0.0327315	0.0393908	0.16084	0.4697061	0.0444963	0.306721	0.693279	0.955504	0.126726	0.365144	0.730293	1.36931	2.73864	7.89107	1.493666	0.233412	0.044611	0.136321	0.00948658	0.00284683	0.00723164	0.0129021	0.0673363	0.0673283	0.068045	0.0417066	0.067101	0.0162734	0.0532334	0.172165	0.7607784	2.013225	0.210787	0.415298	0.584702	0.789213
1728	-411.7516	-421.9299	10.17823	0.37836	0.124706	0.079568	0.0223712	0.00457215	0.0194628	0.0056135	0.166514	0.0892689	0.0323504	0.101689	0.30073	0.147271	0.130858	0.138663	0.870228	0.0701746	0.0591484	0.000448978	0.5928804	0.0658969	0.33103	0.66897	0.934103	0.439207	0.669467	0.882329	1.13336	1.49373	2.27683	0.5949292	0.217199	0.0715881	0.0456762	0.0128423	0.00262466	0.0111727	0.00322245	0.0955879	0.0512451	0.0185709	0.0583749	0.172635	0.0845414	0.0751192	0.0795999	1.741999	2.346969	0.22866	0.422032	0.577968	0.771339
1764	-414.5544	-425.9365	11.38206	0.176095	0.0180381	0.085825	0.00324359	0.00288801	0.0142061	0.00416595	0.047294	0.0220712	0.0649562	0.0263532	0.114325	0.0283024	0.0400617	0.13474	0.243114	0.445572	0.0145892	0.296725	0.1343673	0.000564854	0.148478	0.851522	0.999435	0.145786	0.390969	0.746029	1.34043	2.55775	6.85936	1.392352	0.225023	0.02305	0.109671	0.00414481	0.00369043	0.0181533	0.00532345	0.0604345	0.0282036	0.0830041	0.0336754	0.14609	0.0361662	0.0511927	0.172177	0.7825659	1.378259	0.164647	0.395677	0.604323	0.835353
1800	-413.8232	-424.96	11.1368	0.0982942	0.0851997	0.0556508	0.066437	0.00159992	0.00749556	0.00984615	0.14291	0.0363413	0.0882422	0.0114872	0.222533	0.038645	0.0337061	0.0140299	0.836662	0.0352979	0.00678069	0.12126	0.3955515	0.0314597	0.286919	0.713081	0.96854	0.135219	0.376881	0.737537	1.35586	2.65336	7.39543	1.446761	0.107729	0.0933779	0.0609926	0.0728142	0.00175349	0.00821504	0.0107913	0.156628	0.0398296	0.0967124	0.0125899	0.243894	0.0423544	0.0369415	0.0153766	0.9124188	1.553663	0.179447	0.402386	0.597615	0.820552
1836	-409.6998	-421.8958	12.19604	0.286279	0.0546049	0.0864299	0.0217564	0.00362626	0.0250011	0.000729326	0.192188	0.0912685	0.0742973	0.0328432	0.111158	0.0855401	0.0753544	0.216221	0.825656	0.014863	0.0414264	0.118055	0.665276	0.0778401	0.341948	0.658052	0.92216	0.899034	0.949416	0.983936	1.01633	1.05328	1.1123	0.0769594	0.210919	0.0402306	0.0636779	0.0160292	0.00267168	0.0184198	0.000537337	0.141596	0.0672428	0.0547392	0.0241975	0.0818966	0.0630224	0.055518	0.159302	1.357298	1.060949	0.132244	0.379136	0.620864	0.867756
1872	-413.0965	-425.1196	12.02307	0.0560836	0.0168739	0.0404102	0.0105122	0.0021907	0.0058183	0.00864287	0.0643567	0.0927256	0.0220315	0.0202308	0.0350712	0.0212638	0.0262947	0.0877457	0.789276	0.0248745	0.128813	0.0570365	0.5729035	0.0625037	0.327641	0.672359	0.937496	0.113979	0.346746	0.718608	1.39158	2.88395	8.77352	1.570316	0.109914	0.0330697	0.0791965	0.0206021	0.00429336	0.0114028	0.0169384	0.126127	0.181725	0.0431778	0.0396487	0.068733	0.0416732	0.0515328	0.171965	0.5102518	0.5706637	0.0621209	0.327249	0.672751	0.937879
1908	-418.7118	-431.0032	12.29141	0.214103	0.0691668	0.127417	0.153234	0.000859213	0.0341165	0.00776239	0.0561439	0.0690442	0.0480748	0.041148	0.2508	0.146872	0.0730978	0.0429613	0.661877	0.106149	0.143766	0.088207	0.732365	0.0883625	0.350502	0.649498	0.911637	0.612092	0.7871	0.928033	1.07755	1.27049	1.63374	0.3549347	0.160401	0.051818	0.0954574	0.114799	0.000643701	0.0255592	0.00581539	0.0420616	0.0517262	0.0360165	0.0308271	0.187893	0.110033	0.054763	0.0321855	1.334802	0.6574386	0.0765756	0.340858	0.659142	0.923424
1944	-420.7888	-430.4279	9.639058	0.201366	0.0490172	0.092349	0.00979562	0.00369268	0.0394361	0.0391644	0.0293537	0.0671246	0.0945767	0.106673	0.281056	0.0831567	0.0300517	0.108493	0.886632	0.0674655	0.0252301	0.0206722	0.5804167	0.0637844	0.328937	0.671063	0.936216	0.287327	0.544313	0.82716	1.20896	1.83718	3.48036	0.9017649	0.163009	0.0396803	0.0747581	0.00792972	0.00298929	0.0319242	0.0317043	0.0237623	0.0543385	0.0765614	0.0863534	0.227519	0.0673167	0.0243274	0.0878265	1.235305	3.899684	0.282854	0.440435	0.559565	0.717147
1980	-413.1615	-422.8658	9.704328	0.0705329	0.0599349	0.155549	0.00157466	0.00342374	0.00277483	0.0118078	0.0479514	0.0235101	0.0259719	0.0297425	0.0821129	0.0426417	0.00266803	0.0357691	0.931258	0.017841	0.0265777	0.0243233	0.2786791	0.012808	0.24258	0.75742	0.987192	0.165188	0.415533	0.760347	1.31519	2.40655	6.05372	1.30201	0.118351	0.100568	0.261003	0.0026422	0.00574487	0.00465603	0.0198129	0.0804601	0.0394487	0.0435795	0.0499064	0.137781	0.0715507	0.00447682	0.0600188	0.5959654	4.590974	0.298446	0.4453	0.5547	0.701554
2016	-418.1276	-427.9174	9.789863	0.127345	0.142254	0.123835	0.0229784	0.00608006	0.0108609	0.0454506	0.0840721	0.0905989	0.143782	0.0738219	0.133787	0.141343	0.181361	0.856276	0.721983	0.0791633	0.0513732	0.147481	0.5478876	0.0582033	0.323128	0.676872	0.941797	0.90148	0.950675	0.984343	1.01591	1.05188	1.10929	0.07499479	0.0583124	0.0651393	0.056705	0.010522	0.00278411	0.00497327	0.0208122	0.0384972	0.0414859	0.0658389	0.0338036	0.0612621	0.0647222	0.0830467	0.392095	2.183847	2.80089	0.248459	0.429068	0.570932	0.751541
2052	-408.5274	-420.398	11.87065	0.0732128	0.0121141	0.0311464	0.00308443	0.00292323	0.00109084	0.000806292	0.0313788	0.00907452	0.0169744	0.00908487	0.0103237	0.0167854	0.0134982	0.038283	0.850273	0.0696506	0.0289554	0.0511214	0.4502572	0.0410576	0.301989	0.698011	0.958942	0.0766469	0.285736	0.676505	1.47819	3.49973	13.0468	1.857236	0.271379	0.0449034	0.115451	0.0114331	0.0108356	0.00404344	0.00298869	0.116312	0.0336366	0.0629192	0.033675	0.0382669	0.0622188	0.0500338	0.141904	0.2697809	0.3963724	0.0316019	0.287167	0.712833	0.968398
2088	-407.9633	-420.167	12.20376	0.161382	0.0387797	0.119646	0.0131593	0.0012927	0.00302812	0.00242782	0.0494135	0.0673769	0.0266188	0.00855854	0.0187579	0.0522717	0.0285475	0.0790286	0.843509	0.0943558	0.0224719	0.039663	0.3624647	0.0258087	0.276299	0.723701	0.974191	0.167791	0.418714	0.762158	1.31206	2.38826	5.95979	1.290704	0.240765	0.0578552	0.178499	0.0196323	0.00192857	0.00451764	0.00362205	0.0737198	0.100519	0.0397124	0.0127684	0.0279849	0.0779839	0.0425899	0.117902	0.6702886	0.8065981	0.0993664	0.358609	0.641391	0.900634
2124	-415.9598	-426.8742	10.91441	0.0271033	0.0109353	0.0111302	0.00303261	0.0017001	0.00191724	0.00127424	0.0415944	0.0113262	0.0380667	0.00781698	0.0113032	0.00495024	0.0111721	0.00626955	0.897037	0.0157727	0.0142996	0.0728904	0.349274	0.0236134	0.271692	0.728308	0.976387	0.0224522	0.157002	0.561225	1.78182	6.36935	44.539	2.745034	0.142956	0.0576777	0.0587061	0.0159954	0.0089671	0.0101124	0.00672096	0.219389	0.0597399	0.200782	0.0412304	0.0596186	0.0261099	0.058927	0.0330686	0.1895925	0.3428983	0.0225674	0.269381	0.730619	0.977433
2160	-412.8361	-424.4906	11.65452	0.0829789	0.0256192	0.0791941	0.000782899	0.00155598	0.00593644	0.00759341	0.0303541	0.0107142	0.0556961	0.0224776	0.0210714	0.0427468	0.0219194	0.00421151	0.860981	0.0482728	0.0082039	0.0825418	0.3038584	0.0164366	0.253915	0.746085	0.983563	0.0439923	0.217957	0.621705	1.60848	4.58805	22.7312	2.258679	0.200989	0.0620542	0.191822	0.00189632	0.00376886	0.0143791	0.0183926	0.0735229	0.0259516	0.134906	0.0544446	0.0510386	0.10354	0.0530926	0.010201	0.412852	0.4671358	0.0440418	0.306113	0.693888	0.955958
2196	-413.189	-423.6926	10.50354	0.0680524	0.00117958	0.022497	0.00357317	0.000664242	0.00138447	0.00443394	0.0394543	0.0434512	0.00945414	0.0349155	0.0195338	0.0292596	0.00545877	0.072092	0.731835	0.0810514	0.0219735	0.16514	0.3531877	0.0242606	0.273083	0.726917	0.97574	0.0499266	0.231832	0.63379	1.57781	4.31347	20.0294	2.167183	0.191479	0.00331898	0.0632998	0.0100538	0.00186898	0.00389548	0.0124758	0.111012	0.122259	0.0266011	0.0982416	0.0549623	0.0823277	0.0153593	0.202845	0.3554042	1.69367	0.19001	0.406916	0.593084	0.80999
2232	-406.5879	-418.3469	11.75899	0.233394	0.0558254	0.0959584	0.00775056	0.00266419	0.00748145	0.00875112	0.144286	0.0506659	0.151621	0.0777977	0.0434588	0.0706519	0.0824003	0.196207	0.871465	0.0114532	0.00757522	0.109506	0.2476612	0.00881201	0.226892	0.773108	0.991188	0.187962	0.44255	0.775438	1.28959	2.25963	5.32021	1.208619	0.189919	0.0454265	0.0780838	0.00630683	0.00216792	0.00608785	0.00712101	0.11741	0.0412282	0.123378	0.063306	0.0353636	0.0574913	0.0670512	0.159659	1.228915	0.8681473	0.107986	0.364468	0.635532	0.892014
2268	-411.4321	-422.5704	11.13826	0.140554	0.00869141	0.0461772	0.00463886	0.00199163	0.0194604	0.00766594	0.237516	0.0488056	0.138891	0.0152549	0.101966	0.109604	0.109936	0.224467	0.72264	0.128849	0.0201226	0.128389	0.7536759	0.0915904	0.352961	0.647039	0.90841	0.283227	0.540511	0.825354	1.2116	1.8501	3.53073	0.9121558	0.115623	0.00714977	0.0379865	0.00381604	0.00163836	0.0160086	0.0063062	0.195387	0.0401488	0.114256	0.012549	0.08388	0.0901631	0.0904361	0.184652	1.21562	1.383263	0.165096	0.395887	0.604112	0.834904
2304	-407.6165	-419.3721	11.75563	0.338513	0.0417439	0.300742	0.0258562	0.00541016	0.00842689	0.00338139	0.201569	0.0708698	0.101159	0.0960088	0.0439784	0.0994687	0.120275	0.0449559	0.805147	0.017932	0.0292565	0.147665	0.5310273	0.0552763	0.319903	0.680097	0.944724	0.435005	0.666335	0.88104	1.13502	1.50075	2.29882	0.6018804	0.225321	0.0277856	0.20018	0.0172104	0.00360111	0.00560911	0.00225072	0.134168	0.0471724	0.0673334	0.0639054	0.0292729	0.0662084	0.0800573	0.0299235	1.502357	0.9284722	0.116008	0.369589	0.630411	0.883992
2340	-416.8349	-428.9633	12.12834	0.0538542	0.00701872	0.0176609	0.00575257	0.000268257	0.0055531	0.00569973	0.1446	0.00831414	0.0907664	0.0426666	0.00627278	0.0271176	0.00731221	0.019371	0.669031	0.108259	0.0301379	0.192572	0.3449086	0.022896	0.270116	0.729885	0.977104	0.0714062	0.276035	0.669254	1.4942	3.62273	14.0044	1.908446	0.121779	0.0158713	0.0399363	0.0130082	0.000606604	0.0125571	0.0128887	0.32698	0.0188006	0.205248	0.0964811	0.0141845	0.0613204	0.0165349	0.0438031	0.4422279	0.2333047	0.00717627	0.218906	0.781094	0.992824
2376	-409.8553	-421.3251	11.4698	0.20925	0.0378737	0.222489	0.027066	0.000913624	0.002784	0.00897896	0.061511	0.0654843	0.148292	0.0428288	0.0286003	0.0504648	0.0278907	0.0459401	0.838464	0.0122743	0.0246978	0.124564	0.3994717	0.0321397	0.288096	0.711904	0.96786	0.14593	0.391158	0.746142	1.34023	2.55651	6.85258	1.391637	0.21344	0.0386321	0.226944	0.027608	0.00093192	0.00283975	0.00915877	0.0627428	0.0667957	0.151262	0.0436865	0.029173	0.0514754	0.0284493	0.04686	0.9803674	1.16979	0.144299	0.385632	0.614368	0.855701
2412	-405.7454	-417.0172	11.27179	0.368731	0.191433	0.276737	0.0122686	0.00290593	0.0068438	0.00746859	0.123795	0.123317	0.195676	0.084489	0.0593474	0.0596761	0.250528	0.179313	0.881336	0.0213034	0.00937225	0.0879888	0.4417819	0.0395605	0.299832	0.700168	0.960439	0.480062	0.699146	0.894351	1.11813	1.43032	2.08307	0.5306175	0.18982	0.0985484	0.142462	0.00631578	0.00149595	0.00352314	0.00384477	0.0637287	0.0634829	0.100733	0.0434943	0.0305516	0.0307208	0.12897	0.0923091	1.942531	0.9472181	0.118418	0.371071	0.628929	0.881582
2448	-403.2371	-415.7969	12.55978	0.146892	0.0294904	0.0419229	0.0148694	0.000721443	0.00167142	0.00774135	0.106709	0.00572935	0.0141362	0.0349421	0.00678901	0.0143735	0.0190029	0.0456903	0.913453	0.00749486	0.0213931	0.0576588	0.2776108	0.012661	0.242073	0.757927	0.987339	0.133205	0.374133	0.735855	1.35896	2.67284	7.50722	1.45761	0.299363	0.060101	0.0854382	0.0303036	0.00147029	0.00340631	0.0157767	0.217471	0.0116763	0.0288093	0.0712114	0.0138359	0.029293	0.0387276	0.0931161	0.4906813	0.3792747	0.0286577	0.281854	0.718146	0.971342
2484	-411.0851	-422.2959	11.21074	0.112777	0.0787047	0.0835743	0.0237428	0.00291501	0.00165029	0.00514504	0.0581269	0.00169191	0.00951689	0.0905253	0.0164977	0.0217024	0.00468793	0.0354465	0.830519	0.01012	0.00590788	0.153453	0.4077354	0.0335784	0.290524	0.709476	0.966422	0.102683	0.329538	0.707286	1.41385	3.03456	9.73873	1.645785	0.206285	0.143962	0.152869	0.0434289	0.00533197	0.00301861	0.00941101	0.106322	0.00309474	0.0174077	0.165584	0.0301767	0.0396967	0.00857488	0.0648367	0.5467047	1.479098	0.173386	0.399693	0.600308	0.826614
2520	-413.5478	-424.736	11.18827	0.0717038	0.117419	0.0870351	0.023303	0.00218949	0.0116326	0.0020785	0.0707734	0.0207601	0.0592045	0.104611	0.0239808	0.0704156	0.047469	0.224745	0.869957	0.0600288	0.00798251	0.0620316	0.3807479	0.0289098	0.282325	0.717675	0.97109	0.112192	0.344084	0.716882	1.39493	2.90627	8.91327	1.581743	0.0764987	0.125271	0.0928552	0.0248612	0.00233591	0.0124105	0.00221749	0.075506	0.0221483	0.0631636	0.111606	0.0255844	0.0751243	0.0506433	0.239774	0.9373206	1.328849	0.160118	0.39353	0.60647	0.839882
2556	-414.339	-424.837	10.49799	0.282733	0.0160949	0.108403	0.115534	0.00611228	0.00961444	0.0160126	0.437499	0.00451426	0.381083	0.18152	0.00762697	0.114535	0.0179035	0.462258	0.387016	0.455712	0.097203	0.0600686	0.05161077	6.66639e-08	0.0652459	0.934754	1	0.39086	0.632452	0.866811	1.15365	1.58115	2.55846	0.679255	0.130808	0.00744637	0.0501532	0.0534521	0.00282787	0.00444816	0.00740827	0.202411	0.00208854	0.176309	0.0839811	0.00352864	0.0529899	0.00828311	0.213865	2.161444	0.1359353	0.000604482	0.149831	0.850169	0.999396
2592	-415.2844	-426.4428	11.15834	0.122551	0.00819191	0.083764	0.0512651	0.00053505	0.0122639	0.00220503	0.0521122	0.000213417	0.176768	0.0318071	0.0355854	0.11868	0.0428225	0.027001	0.440098	0.458775	0.0219327	0.0791936	0.2234951	0.0061467	0.213162	0.786838	0.993853	0.20126	0.457552	0.783545	1.27625	2.18554	4.9687	1.159193	0.160037	0.0106977	0.109386	0.0669463	0.000698713	0.0160152	0.00287952	0.0680524	0.000278698	0.230839	0.0415364	0.0464704	0.154982	0.0559211	0.0352601	0.7657651	2.131373	0.217501	0.417875	0.582125	0.782499
2628	-417.8804	-422.7879	4.907482	0.0144238	0.0021099	0.00473109	0.000760147	0.000109659	0.00252732	0.000154816	0.0119052	0.00325218	0.00367591	0.00839615	0.00819668	0.0166102	0.009099	0.0011165	0.92552	0.0151344	0.0365274	0.0228182	1.205011	0.147976	0.387527	0.612473	0.852024	0.0294095	0.179093	0.584755	1.71012	5.58371	34.0026	2.549858	0.16566	0.0242326	0.0543375	0.00873045	0.00125945	0.0290268	0.00177809	0.136734	0.037352	0.0422186	0.0964315	0.0941406	0.190771	0.104504	0.0128232	0.08706854	9.631106	0.357906	0.462641	0.53736	0.642093
2664	-409.6317	-419.5364	9.904747	0.105878	0.00163447	0.0299533	0.000780349	0.0010313	0.00194808	0.00362229	0.0679016	0.0545022	0.0207834	0.00220972	0.0215033	0.0364369	0.0312826	0.0642248	0.462072	0.302515	0.0367502	0.198662	0.02737602	2.57463e-13	0.036098	0.963902	1	0.0933827	0.314627	0.697143	1.43443	3.17836	10.7086	1.714432	0.23863	0.00368378	0.0675091	0.00175876	0.00232436	0.0043906	0.00816396	0.153037	0.122838	0.046842	0.00498029	0.0484644	0.0821219	0.0705051	0.144751	0.4436925	0.984033	0.12304	0.373848	0.626152	0.87696
2700	-415.3301	-424.3875	9.057383	0.00970458	0.00135744	0.00306207	0.000254871	7.75832e-05	0.0011601	0.000319623	0.0117362	0.00314534	0.00501974	0.000670875	0.00405428	0.00385269	0.00172172	0.00889237	0.184393	0.668154	0.0644533	0.0829998	0.06235971	7.95176e-07	0.077421	0.922579	0.999999	0.0267315	0.170944	0.576322	1.73514	5.84985	37.4091	2.618894	0.176352	0.0246676	0.0556442	0.00463154	0.00140985	0.0210815	0.00580822	0.213271	0.0571574	0.0912191	0.0121912	0.0736746	0.0700114	0.0312872	0.161593	0.05502946	0.704688	0.0840876	0.347131	0.652869	0.915913
2736	-414.7035	-425.4825	10.77896	0.115794	0.0539266	0.0540898	0.0510554	0.00232016	0.00516426	0.0163931	0.0371349	0.0153458	0.14845	0.0521331	0.0567323	0.0604318	0.0333188	0.0346634	0.118777	0.738433	0.0748392	0.0679504	0.03728844	2.8668e-10	0.048317	0.951683	1	0.155023	0.402861	0.753036	1.32796	2.48225	6.45064	1.34793	0.157125	0.0731751	0.0733965	0.0692791	0.00314831	0.00700758	0.0222444	0.0503897	0.0208233	0.201437	0.0707415	0.0769823	0.0820023	0.0452115	0.0470361	0.7369528	0.8616723	0.107101	0.363883	0.636117	0.892899
2772	-421.038	-430.0763	9.03829	0.0654785	0.0093329	0.01333	0.00275819	0.00467451	0.00555427	0.00211845	0.0669117	0.0393821	0.00845918	0.00862137	0.00698946	0.0516527	0.0402246	0.0987564	0.685162	0.270949	0.00855851	0.0353307	1.416279	0.168019	0.397246	0.602754	0.831981	0.110663	0.341788	0.715387	1.39785	2.92579	9.03645	1.591667	0.154342	0.0219989	0.0314206	0.00650143	0.0110185	0.0130921	0.00499348	0.15772	0.0928288	0.0199394	0.0203217	0.0164751	0.121752	0.0948147	0.232782	0.4242442	3.224498	0.263539	0.434172	0.565829	0.736461
2808	-419.157	-429.6767	10.51971	0.31564	0.078498	0.209339	0.0208415	0.0102692	0.000800307	0.0111416	0.389172	0.0124724	0.378107	0.0769178	0.0755639	0.1172	0.0255803	0.0796038	0.740741	0.100917	0.0398976	0.118444	0.6820915	0.0805284	0.344218	0.655782	0.919472	0.435021	0.666347	0.881044	1.13502	1.50072	2.29874	0.6018545	0.175244	0.0435822	0.116225	0.0115712	0.00570146	0.000444332	0.00618583	0.216069	0.0069247	0.209926	0.0427049	0.0419532	0.0650695	0.0142022	0.0441962	1.801147	1.647162	0.186613	0.405481	0.59452	0.813387
2844	-413.0449	-422.9845	9.939603	0.130607	0.0157739	0.0550005	0.00159733	0.00206043	0.00347149	0.000471288	0.0609876	0.0210926	0.0256632	0.0343331	0.0964442	0.00365835	0.0285722	0.00544918	0.895762	0.0570216	0.0167143	0.030502	0.753533	0.0915689	0.352945	0.647055	0.908431	0.0668138	0.267229	0.662519	1.50939	3.7421	14.967	1.956513	0.269191	0.0325113	0.113361	0.00329223	0.00424672	0.00715502	0.000971364	0.1257	0.0434735	0.0528939	0.0707632	0.198779	0.00754016	0.0588896	0.0112312	0.4851822	2.264557	0.224549	0.420518	0.579482	0.775451
2880	-414.7566	-425.4058	10.64923	0.0547484	0.00402752	0.0149623	0.00860573	0.00120315	0.00573639	0.00697565	0.0501804	0.00671819	0.0021348	0.020371	0.0952808	0.0378108	0.0153976	0.00920927	0.676549	0.0973344	0.00405696	0.22206	0.1773466	0.00238196	0.182663	0.817337	0.997618	0.077415	0.287129	0.677532	1.47594	3.48275	12.9174	1.850026	0.164231	0.0120815	0.0448829	0.025815	0.00360915	0.0172077	0.0209252	0.150528	0.0201528	0.00640384	0.0611077	0.285818	0.113423	0.0461889	0.0276254	0.3333621	1.881104	0.202698	0.412111	0.587888	0.797302
2916	-412.2606	-424.7164	12.45573	0.185199	0.0904011	0.214417	0.0584339	0.00126823	0.00912901	0.00947983	0.156889	0.131287	0.0207962	0.103448	0.0138839	0.127986	0.0181056	0.0570611	0.819939	0.0957122	0.0269749	0.0573737	0.5735752	0.0626185	0.327758	0.672242	0.937382	0.745709	0.866666	0.956337	1.04566	1.15385	1.34101	0.2121632	0.154618	0.0754736	0.179012	0.048785	0.00105881	0.00762159	0.00791448	0.130982	0.109608	0.0173622	0.086366	0.0115914	0.106852	0.0151159	0.0476389	1.197784	0.9563528	0.119578	0.371777	0.628223	0.880422
2952	-406.6547	-419.0764	12.42167	0.200405	0.0367238	0.0626136	0.0145116	0.00278803	0.0084423	0.00266398	0.0643397	0.108494	0.0829793	0.0219391	0.0283176	0.0522384	0.0702113	0.0435021	0.804523	0.0703023	0.0133495	0.111825	0.3864892	0.0298951	0.284136	0.715864	0.970105	0.299074	0.555055	0.832219	1.20161	1.80162	3.34365	0.8727895	0.250453	0.045895	0.0782504	0.0181357	0.00348429	0.0105506	0.00332927	0.0804075	0.135588	0.103702	0.0274181	0.0353895	0.0652841	0.0877455	0.0543661	0.8001697	0.9019612	0.112534	0.367407	0.632593	0.887466
2988	-417.4496	-429.4496	11.99999	0.177667	0.040862	0.173437	0.0885899	0.00350085	0.0238844	0.00121003	0.101568	0.0707999	0.0242745	0.0573221	0.369271	0.0466194	0.120748	0.0703362	0.113945	0.615333	0.0731698	0.197553	0.1034453	9.94118e-05	0.120129	0.879871	0.999901	0.231873	0.490265	0.800608	1.24905	2.03971	4.31271	1.056813	0.129676	0.0298243	0.126588	0.0646599	0.0025552	0.0174327	0.000883175	0.074132	0.0516754	0.0177175	0.0418381	0.269523	0.0340265	0.0881316	0.0513369	1.370091	0.2896528	0.0143521	0.247664	0.752336	0.985648
