Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
1476	-416.2072	-428.2279	12.02074	0.0443723	0.0333606	0.0666542	0.00510299	0.000108155	0.00245664	0.00191554	0.0307182	0.0407945	0.0816217	0.0109324	0.0163254	0.100717	0.0327431	0.00233158	0.917847	0.0349832	0.0274211	0.0197488	0.3444445	0.0228201	0.269946	0.730053	0.97718	0.0622474	0.25816	0.655421	1.52574	3.87356	16.0649	2.007701	0.0943782	0.0709568	0.141771	0.0108539	0.000230041	0.0052252	0.00407428	0.0653365	0.0867684	0.173606	0.0232528	0.0347235	0.21422	0.0696433	0.00495918	0.4701537	0.3105482	0.0174484	0.256737	0.743263	0.982552
1512	-412.2593	-424.4641	12.20471	0.109652	0.0218798	0.00852481	0.0277801	0.0016542	0.00521119	0.00578858	0.0406038	0.0651789	0.0143493	0.00355795	0.00672193	0.0462148	0.0167899	0.0391257	0.838184	0.109645	0.00230595	0.0498649	0.5508957	0.0587232	0.323687	0.676313	0.941277	0.125099	0.362851	0.728858	1.37201	2.75595	7.99369	1.503009	0.265481	0.0529734	0.0206395	0.0672587	0.00400501	0.0126169	0.0140148	0.0983063	0.157805	0.0347412	0.0086142	0.0162745	0.111891	0.0406503	0.0947278	0.4130333	0.4627878	0.043273	0.305072	0.694928	0.956727
1548	-416.1708	-428.3395	12.16872	0.0565431	0.0117055	0.0297239	0.0115355	0.00809771	0.00428586	0.00759797	0.131075	0.131535	0.0122501	0.0781014	0.0681716	0.0446165	0.137006	0.0615289	0.32452	0.268457	0.0352254	0.371797	0.09978962	7.56271e-05	0.116565	0.883435	0.999924	0.146109	0.391392	0.746281	1.33998	2.55499	6.84418	1.39075	0.0712333	0.0147466	0.0374463	0.0145325	0.0102015	0.00539935	0.00957196	0.165129	0.165708	0.0154327	0.0983926	0.0858829	0.0562081	0.1726	0.0775145	0.7937736	0.4114368	0.034225	0.291589	0.708411	0.965775
1584	-411.8276	-421.627	9.799439	0.117633	0.0121785	0.0840974	0.000679873	0.000305789	0.0107138	0.00908418	0.0917448	0.026109	0.0273908	0.027925	0.0398043	0.0842955	0.0358996	0.0767316	0.391179	0.517735	0.0586075	0.0324777	0.04404439	5.76642e-09	0.0564062	0.943594	1	0.17243	0.42432	0.765327	1.30663	2.35671	5.79947	1.270986	0.182491	0.0188933	0.130466	0.00105473	0.000474392	0.0166211	0.0140929	0.14233	0.0405046	0.0424933	0.0433219	0.0617512	0.130773	0.0556935	0.119039	0.6445927	2.449553	0.233534	0.423803	0.576198	0.766465
1620	-408.9465	-418.4	9.45346	0.144295	0.0530711	0.157874	0.0283411	0.00140235	0.00476303	0.00584724	0.0885969	0.170056	0.0540428	0.0241843	0.0358553	0.10281	0.0144687	0.103505	0.432967	0.473025	0.0473925	0.0466156	0.02146137	1.90973e-16	0.0286001	0.971366	1.00003	0.164734	0.414976	0.760029	1.31574	2.40978	6.07039	1.303998	0.145884	0.0536552	0.159612	0.028653	0.00141779	0.00481545	0.00591159	0.089572	0.171928	0.0546376	0.0244505	0.0362499	0.103942	0.0146279	0.104644	0.9891141	0.05516229	1.67752e-07	0.0693174	0.930683	1
1656	-413.5305	-425.6969	12.16635	0.110921	0.0173227	0.0468364	0.00177442	0.00932785	0.00492493	0.0205483	0.12168	0.0268755	0.0266491	0.0284384	0.0799429	0.109384	0.0486368	0.0389424	0.102515	0.688009	0.030073	0.179403	0.09363544	4.55663e-05	0.110463	0.889537	0.999954	0.174198	0.426437	0.766517	1.3046	2.34501	5.74058	1.263607	0.160243	0.0250254	0.0676626	0.00256343	0.0134756	0.00711484	0.0296853	0.175787	0.0388259	0.0384988	0.0410838	0.11549	0.158023	0.0702636	0.0562585	0.692205	0.5670219	0.0614975	0.326608	0.673392	0.938502
1692	-411.6292	-424.1083	12.47914	0.0612839	0.0268537	0.0792126	0.0128662	0.000681497	0.00952002	0.0033808	0.030744	0.0282316	0.0100423	0.0219188	0.0557602	0.101672	0.0281099	0.0167323	0.732262	0.0519633	0.00382139	0.211954	0.2246391	0.00626291	0.213844	0.786156	0.993737	0.113295	0.34573	0.71795	1.39285	2.89243	8.82648	1.574668	0.125837	0.0551399	0.162651	0.0264188	0.00139935	0.0195479	0.00694195	0.0631281	0.0579693	0.0206203	0.0450068	0.114495	0.208768	0.0577193	0.0343572	0.4870102	0.195078	0.00360795	0.195094	0.804906	0.996392
1728	-411.3743	-422.0061	10.63175	0.134531	0.0574948	0.17519	0.00763447	0.000362774	0.00606112	0.0123989	0.0843654	0.0333861	0.0657613	0.023183	0.0476236	0.0468318	0.180049	0.00189613	0.847768	0.0631324	0.0754278	0.0136712	0.4888638	0.0478799	0.311106	0.688894	0.95212	0.157907	0.406498	0.75515	1.32424	2.46004	6.33285	1.334604	0.153439	0.0655757	0.199814	0.0087075	0.000413762	0.00691301	0.0141416	0.096223	0.0380785	0.0750041	0.0264413	0.0543171	0.053414	0.205355	0.00216263	0.8767694	2.28517	0.225595	0.420905	0.579095	0.774406
1764	-418.6322	-428.8686	10.23645	0.248312	0.00607132	0.120178	0.0388813	0.0037424	0.0301804	0.017078	0.0816516	0.0771851	0.1145	0.13808	0.125875	0.0482992	0.244546	0.0055716	0.92925	0.00217776	0.0509971	0.017575	0.6279838	0.0717604	0.336572	0.663428	0.92824	0.73127	0.858441	0.953496	1.04877	1.1649	1.36748	0.2263007	0.190987	0.0046697	0.0924336	0.0299052	0.00287843	0.0232129	0.0131354	0.0628016	0.0593662	0.0880668	0.106203	0.0968158	0.0371489	0.18809	0.00428534	1.300152	3.801463	0.280333	0.439633	0.560367	0.719667
1800	-419.5027	-429.1176	9.614821	0.243577	0.00165949	0.0512107	0.0052553	0.0180454	0.014521	0.0171348	0.219619	0.011912	0.0868618	0.188206	0.178155	0.349582	0.105476	0.142842	0.682748	0.104879	0.175479	0.0368947	0.7519453	0.0913304	0.352765	0.647234	0.90867	0.372589	0.617857	0.86052	1.16209	1.6185	2.68392	0.7138714	0.149063	0.00101556	0.0313396	0.00321611	0.0110433	0.0088865	0.010486	0.134401	0.00728985	0.0531572	0.115177	0.109026	0.213935	0.0645484	0.0874156	1.634057	3.015402	0.25644	0.431794	0.568206	0.74356
1836	-415.1863	-427.4673	12.28106	0.270578	0.1141	0.128914	0.0450211	0.0115841	0.034504	0.0169322	0.0964153	0.0563386	0.0313079	0.17677	0.112247	0.0340118	0.0294008	0.0290699	0.782879	0.119907	0.00730455	0.0899092	0.4432605	0.0398216	0.300213	0.699787	0.960178	0.935176	0.967842	0.989854	1.01025	1.03323	1.06932	0.04846021	0.227914	0.096109	0.108587	0.0379223	0.00975756	0.0290635	0.0142624	0.0812128	0.0474553	0.0263713	0.148897	0.0945483	0.0286489	0.0247649	0.0244862	1.187194	1.467244	0.172392	0.399244	0.600756	0.827609
1872	-406.0587	-418.3955	12.33678	0.142122	0.039476	0.0745562	0.0285826	0.00464668	0.00454593	0.00626167	0.125777	0.0433912	0.0132179	0.127	0.0358516	0.0151909	0.010494	0.0750895	0.81712	0.00336136	0.00705844	0.172461	0.3251167	0.0197109	0.262629	0.737371	0.980289	0.209716	0.466829	0.788467	1.26828	2.14211	4.76835	1.129433	0.190461	0.0529024	0.0999139	0.038304	0.00622709	0.00609208	0.00839136	0.168556	0.0581493	0.0177135	0.170195	0.0480453	0.0203575	0.0140632	0.100629	0.7462039	0.81444	0.10049	0.359396	0.640605	0.89951
1908	-415.5703	-424.4689	8.898628	0.112028	0.040596	0.115682	0.0270172	0.000639644	0.000497749	0.000864239	0.118027	0.0218942	0.0114299	0.0300577	0.00209252	0.0442172	0.00696959	0.0714643	0.881949	0.0152137	0.0159398	0.0868972	0.2966009	0.0153603	0.250766	0.749234	0.98464	0.0886461	0.30674	0.691643	1.44583	3.26009	11.2808	1.75207	0.185637	0.0672701	0.191692	0.0447691	0.00105993	0.000824802	0.0014321	0.195579	0.03628	0.0189401	0.0498076	0.00346745	0.0732707	0.0115491	0.118421	0.6034771	5.390346	0.312885	0.449672	0.550328	0.687114
1944	-412.0675	-423.6927	11.6252	0.0625368	0.00571591	0.015644	0.00184154	0.00010528	0.00654516	0.00190588	0.0208774	0.0155662	0.0114139	0.0215434	0.0186226	0.0109421	0.00652997	0.06052	0.921511	0.0179977	0.0508309	0.0096602	0.3968839	0.0316906	0.287321	0.712679	0.968309	0.076716	0.285862	0.676598	1.47798	3.4982	13.0351	1.856585	0.24024	0.0219581	0.0600976	0.00707439	0.000404441	0.0251437	0.00732158	0.0802022	0.0597985	0.0438474	0.0827603	0.0715401	0.0420348	0.0250853	0.232492	0.2603101	0.6737564	0.0792	0.343104	0.656896	0.9208
1980	-405.8746	-416.9598	11.08522	0.0436106	0.0202204	0.0333321	0.00815426	0.00104816	0.00264609	0.00272536	0.0222893	0.0160389	0.0183618	0.0252469	0.0109202	0.00668872	0.0104611	0.00338069	0.884674	0.00987267	0.000140596	0.105313	0.2287828	0.00669244	0.216288	0.783712	0.993308	0.0721918	0.277512	0.670369	1.49171	3.60345	13.852	1.900535	0.193717	0.0898186	0.148061	0.0362211	0.00465589	0.0117539	0.012106	0.0990088	0.0712447	0.0815629	0.112146	0.0485074	0.0297112	0.0464682	0.015017	0.2251248	0.0546169	1.46696e-07	0.0686953	0.931305	1
2016	-415.3813	-427.514	12.13269	0.0893403	0.0521958	0.028428	0.0166646	0.0056129	0.00190675	0.010129	0.117409	0.0106756	0.023689	0.0478274	0.0233823	0.0303852	0.0096502	0.0102087	0.741438	0.020374	0.000387387	0.237801	0.2314364	0.00697448	0.217831	0.782169	0.993025	0.110761	0.341936	0.715483	1.39766	2.92453	9.02848	1.591029	0.187098	0.109309	0.0595344	0.0348992	0.0117546	0.00399315	0.0212124	0.245881	0.0223571	0.0496099	0.100161	0.0489677	0.0636331	0.0202096	0.0213793	0.4775053	0.09348376	4.49644e-05	0.110311	0.889689	0.999955
2052	-415.5178	-423.8021	8.28438	0.00979164	0.00636643	0.00752539	0.00882916	0.000167819	0.000546072	0.001481	0.00688369	0.00152317	0.0102186	0.00631809	0.00190609	0.0271602	0.00659232	0.0062618	0.899392	0.00608509	0.00111951	0.0934038	0.20862	0.00473241	0.203978	0.796022	0.995268	0.0230813	0.159132	0.56359	1.77434	6.28409	43.3251	2.725054	0.0964014	0.0626792	0.0740896	0.0869255	0.00165222	0.00537623	0.0145808	0.0677718	0.014996	0.100605	0.0622034	0.018766	0.2674	0.0649032	0.0616492	0.1015715	3.062427	0.258091	0.432351	0.567649	0.741909
2088	-412.1182	-422.5066	10.38842	0.218551	0.00520349	0.0791908	0.00503383	0.00141559	0.00434131	0.00325067	0.0147608	0.0725439	0.022881	0.0241878	0.00296706	0.0737047	0.0371949	0.0178706	0.780846	0.045371	0.0258683	0.147915	0.4123931	0.0343922	0.291862	0.708138	0.965608	0.0855762	0.301513	0.687944	1.45361	3.31661	11.6855	1.777555	0.37481	0.00892387	0.135811	0.00863292	0.0024277	0.00744525	0.00557483	0.0253146	0.124411	0.0392404	0.0414816	0.00508845	0.126402	0.0637885	0.0306478	0.5830973	2.359069	0.229249	0.422247	0.577752	0.770751
2124	-412.5299	-423.2905	10.76061	0.390104	0.0791115	0.0130902	0.0179407	0.00137991	0.00697939	0.00348722	0.0495541	0.216063	0.0829858	0.213184	0.0550409	0.116682	0.0455842	0.148365	0.821675	0.0900039	0.00775943	0.080562	0.6597774	0.0769537	0.341185	0.658814	0.923046	0.296087	0.552344	0.830949	1.20344	1.81047	3.37739	0.8800494	0.27099	0.0549556	0.00909321	0.0124627	0.000958571	0.0048483	0.00242243	0.0344233	0.15009	0.0576469	0.148091	0.0382347	0.0810545	0.0316655	0.103063	1.439554	1.651578	0.18694	0.40562	0.59438	0.81306
2160	-413.1094	-424.2977	11.18828	0.108691	0.0360457	0.000471258	0.00576532	0.00136313	0.00153753	0.000814809	0.0823481	0.0451008	0.054659	0.0927621	0.0200099	0.0218093	0.0154576	0.0131567	0.84878	0.0589581	0.00384602	0.0884153	0.4018045	0.0325451	0.288788	0.711212	0.967455	0.0359066	0.197403	0.602787	1.65896	5.06577	27.85	2.40553	0.217386	0.0720924	0.000942529	0.0115308	0.00272629	0.00307511	0.00162964	0.164699	0.0902029	0.10932	0.185527	0.0400204	0.0436193	0.0309157	0.0263139	0.4999926	0.727766	0.0876586	0.349956	0.650044	0.912341
2196	-406.6506	-419.0517	12.40108	0.196576	0.0760218	0.088622	0.0527641	0.00738439	0.00601092	0.000641609	0.0806407	0.0424008	0.0676881	0.0907625	0.0448962	0.054304	0.0533217	0.0494717	0.918434	0.00896226	0.0209408	0.0516629	0.3814548	0.0290308	0.28255	0.71745	0.970969	0.421221	0.655952	0.876733	1.1406	1.5245	2.37405	0.6251644	0.21566	0.0834024	0.0972259	0.0578867	0.00810131	0.0065945	0.000703899	0.0884697	0.0465173	0.0742596	0.0995742	0.049255	0.0595761	0.0584985	0.0542746	0.9115062	1.081443	0.134597	0.38044	0.61956	0.865403
2232	-410.8231	-423.0158	12.19264	0.349804	0.0544601	0.0670874	0.0149965	0.00227422	0.0165435	0.0247031	0.273135	0.0538095	0.123876	0.217562	0.101406	0.0958856	0.0435162	0.155215	0.699711	0.253376	0.0229365	0.0239764	0.5395255	0.0567543	0.321548	0.678452	0.943246	0.707517	0.844727	0.948717	1.05405	1.18381	1.41339	0.2501775	0.219413	0.0341598	0.0420802	0.00940645	0.00142649	0.0103768	0.0154948	0.171322	0.0337517	0.0777007	0.136465	0.0636064	0.0601437	0.0272953	0.0973578	1.594275	0.7188085	0.0862803	0.348877	0.651123	0.91372
2268	-408.8537	-420.497	11.64334	0.288103	0.143697	0.0735513	0.0355893	0.00104835	0.01059	0.0018878	0.24176	0.200878	0.0838546	0.165893	0.109908	0.0784429	0.125724	0.201845	0.880729	0.0355241	0.042236	0.0415113	0.5008215	0.0499864	0.313715	0.686285	0.950013	0.788971	0.890833	0.964578	1.03672	1.12254	1.26747	0.1713855	0.163437	0.0815174	0.0417248	0.0201894	0.000594715	0.00600756	0.00107093	0.137148	0.113956	0.0475697	0.0941092	0.0623495	0.0444997	0.0713215	0.114505	1.762773	1.142916	0.141422	0.384122	0.615878	0.858578
2304	-408.6665	-421.0528	12.38631	0.187645	0.129831	0.104129	0.00375679	0.00339287	0.007027	0.0115653	0.279842	0.252816	0.17556	0.102104	0.0718469	0.0651291	0.110255	0.0222984	0.902412	0.0244608	0.0117316	0.0613951	0.4485629	0.0407582	0.301563	0.698437	0.959242	0.861926	0.930098	0.977646	1.02287	1.07516	1.16019	0.107438	0.122869	0.0850121	0.0681833	0.00245992	0.00222163	0.00460123	0.00757287	0.183239	0.165542	0.114956	0.0668571	0.0470449	0.0426461	0.072194	0.0146009	1.5272	0.8425444	0.104455	0.362115	0.637885	0.895545
2340	-412.8245	-425.765	12.94045	0.0988525	0.0590856	0.170771	0.00157172	0.00684984	0.0129229	0.00555651	0.117384	0.0664105	0.0267887	0.00220036	0.0552488	0.0647412	0.103622	0.0505293	0.855005	0.0302745	0.0672431	0.0474772	0.3644956	0.02615	0.276989	0.723011	0.97385	0.507313	0.718228	0.901896	1.10878	1.39232	1.97117	0.4906946	0.117327	0.0701284	0.202687	0.00186546	0.00813004	0.0153381	0.00659499	0.139322	0.0788222	0.0317954	0.0026116	0.0655745	0.0768409	0.122989	0.0599729	0.842535	0.7552578	0.0918278	0.353139	0.646861	0.908172
2376	-407.337	-419.6636	12.32657	0.239089	0.130753	0.155098	0.0210098	0.00761207	0.00202707	0.00668565	0.0684164	0.0191357	0.0787749	0.0430099	0.0543559	0.111136	0.0668861	0.0280499	0.842534	0.021492	0.00159659	0.134377	0.4053022	0.0331541	0.289816	0.710184	0.966846	0.226443	0.484632	0.797727	1.25356	2.06342	4.41611	1.073945	0.231667	0.126693	0.150283	0.0203575	0.00737575	0.00196414	0.00647809	0.0662924	0.0185416	0.0763293	0.0416747	0.0526684	0.107686	0.0648096	0.0271791	1.03204	0.1078432	0.000134909	0.124357	0.875643	0.999865
2412	-421.0542	-432.0896	11.03539	0.0612841	0.0074781	0.0905354	0.00290282	0.004906	0.0022184	0.00756709	0.0567592	5.65469e-05	0.039614	0.00795119	0.0288059	0.0383429	0.0559726	0.0126982	0.678527	0.166684	0.027153	0.127636	1.361269	0.163109	0.394953	0.605047	0.836891	0.104563	0.332466	0.709241	1.40996	3.00782	9.56364	1.632667	0.146932	0.0179291	0.217063	0.00695965	0.0117624	0.00531872	0.0181425	0.136083	0.000135574	0.0949766	0.0190634	0.0690635	0.0919291	0.134197	0.0304445	0.4170924	0.6869493	0.0812987	0.344857	0.655143	0.918701
2448	-415.3934	-427.3785	11.98512	0.311387	0.00264664	0.0615743	0.0380233	0.000953147	0.0130782	0.0129535	0.201293	0.0130754	0.0938522	0.458453	0.111294	0.0734927	0.171802	0.147008	0.82538	0.102087	0.0382558	0.0342778	0.5204841	0.0534359	0.317805	0.682195	0.946564	0.484041	0.701966	0.895475	1.11673	1.42457	2.06594	0.5246482	0.182003	0.00154694	0.0359897	0.0222243	0.000557107	0.0076441	0.00757124	0.117654	0.00764247	0.0548559	0.267962	0.0650508	0.0429559	0.100417	0.0859252	1.710886	0.5181803	0.0530328	0.317338	0.682662	0.946967
2484	-410.5244	-421.199	10.6746	0.233449	0.130409	0.203185	0.0562451	0.00611513	0.00524644	0.0039274	0.0953128	0.0562479	0.0331058	0.139731	0.0917456	0.187984	0.161154	0.266489	0.947057	0.0147612	0.0101797	0.0280024	0.4890401	0.047911	0.311145	0.688855	0.952089	0.721358	0.852747	0.951518	1.05095	1.17268	1.38627	0.2361681	0.139761	0.078073	0.121643	0.0336727	0.00366099	0.00314093	0.00235125	0.0570617	0.0336744	0.0198197	0.0836537	0.0549261	0.112542	0.0964794	0.159541	1.670346	2.449533	0.233534	0.423802	0.576197	0.766467
2520	-411.4234	-423.9857	12.5623	0.211999	0.101583	0.051757	0.0306464	0.00380434	0.0137304	0.00513692	0.136536	0.0262909	0.0057727	0.0621807	0.0330731	0.0697822	0.0709144	0.119277	0.899631	0.0512643	0.0156241	0.033481	0.4518336	0.0413362	0.302384	0.697616	0.958664	0.276154	0.533886	0.822184	1.21627	1.87306	3.62116	0.9304417	0.224937	0.107782	0.0549155	0.0325166	0.00403651	0.0145683	0.00545041	0.144868	0.0278954	0.00612498	0.0659753	0.0350914	0.0740407	0.075242	0.126556	0.9424843	0.5425763	0.0572835	0.322129	0.677871	0.942716
2556	-410.3617	-420.7656	10.40384	0.129488	0.0971899	0.276043	0.0257612	0.000800206	0.00243991	0.00297816	0.0440304	0.0332733	0.0668584	0.0445122	0.014867	0.0326843	0.09966	0.000715112	0.0510373	0.497958	0.0428971	0.408108	0.02729182	2.37433e-13	0.0359924	0.964007	1	0.110604	0.341699	0.715328	1.39796	2.92655	9.04129	1.592055	0.148615	0.111546	0.316817	0.0295663	0.000918403	0.0028003	0.00341806	0.0505341	0.0381881	0.076734	0.051087	0.017063	0.037512	0.114381	0.00082074	0.8713011	0.1442305	0.000845131	0.15685	0.84315	0.999155
2592	-414.4078	-424.3559	9.948037	0.151132	0.320241	0.108835	0.078026	0.00367678	0.0114316	0.00498866	0.364181	0.0710217	0.00254693	0.0428773	0.118227	0.117003	0.301082	0.017554	0.894839	0.022247	0.0177339	0.0651805	0.4978249	0.049459	0.31307	0.686931	0.950541	0.310531	0.565325	0.836993	1.19475	1.76889	3.22029	0.8456077	0.0882354	0.186966	0.0635413	0.045554	0.00214662	0.00667414	0.00291254	0.21262	0.0414647	0.00148698	0.0250331	0.0690246	0.0683102	0.175781	0.0102486	1.712824	2.522311	0.236839	0.424989	0.575011	0.763161
2628	-411.1276	-422.239	11.11138	0.347697	0.0515717	0.161703	0.0423892	0.00263005	0.00227915	0.00778638	0.215302	0.0256146	0.000896021	0.257302	0.0470909	0.0942391	0.218703	0.00554621	0.881887	0.0309893	0.0375572	0.0495664	0.3957593	0.0314957	0.286982	0.713018	0.968504	0.0876035	0.304976	0.690399	1.44844	3.27895	11.4151	1.760625	0.234811	0.0348281	0.109204	0.0286268	0.00177616	0.00153919	0.00525841	0.145401	0.0172984	0.000605113	0.173765	0.0318021	0.0636428	0.147697	0.00374554	1.48075	0.5867972	0.0648677	0.330017	0.669983	0.935132
2664	-409.5136	-419.981	10.4674	0.289862	0.0340773	0.152759	0.0190155	0.0015584	0.0183573	0.00973598	0.167067	0.147282	0.158113	0.0754151	0.0545621	0.308493	0.361268	0.00576813	0.704925	0.177603	0.0456951	0.0717762	0.04241066	3.04032e-09	0.0544673	0.945533	1	0.433948	0.665545	0.880713	1.13544	1.50253	2.30442	0.6036397	0.160737	0.0188968	0.0847094	0.0105446	0.000864177	0.0101797	0.00539888	0.0926437	0.0816719	0.0876782	0.0418199	0.0302562	0.171068	0.200333	0.00319859	1.803333	0.8519962	0.105768	0.362997	0.637003	0.894232
2700	-413.8765	-424.4595	10.58301	0.626766	0.0181611	0.324827	0.0436356	0.00824287	0.0101193	0.0178079	0.170285	0.164307	0.16907	0.0635146	0.0200975	0.0730869	0.120303	0.013467	0.746854	0.144701	0.0548426	0.053602	0.04844876	2.62442e-08	0.0615795	0.938421	1	0.33204	0.584095	0.845565	1.18264	1.71205	3.01168	0.7971824	0.339952	0.0098504	0.176183	0.0236675	0.00447085	0.0054886	0.00965884	0.0923607	0.0891187	0.091702	0.0344497	0.0109007	0.0396417	0.065251	0.00730436	1.84369	0.6596406	0.0769316	0.341166	0.658834	0.923068
2736	-412.8593	-424.3645	11.50523	0.125104	0.0088294	0.0601447	0.023659	0.000421685	0.0106542	0.00833286	0.0678657	0.0825794	0.0217639	0.0836952	0.0357178	0.0748621	0.0217133	0.00532567	0.408126	0.409553	0.0429078	0.139413	0.07361695	5.0056e-06	0.0897122	0.910288	0.999995	0.145139	0.390122	0.745525	1.34134	2.5633	6.88995	1.395569	0.198368	0.0140001	0.0953665	0.0375141	0.00066863	0.0168935	0.0132127	0.107609	0.130939	0.0345091	0.132709	0.0566347	0.118703	0.0344289	0.00844447	0.6306692	0.9161533	0.114403	0.368588	0.631412	0.885597
2772	-419.1269	-431.6918	12.56488	0.255841	0.0447617	0.179582	0.0256874	0.00215134	0.0388395	0.00972818	0.137988	0.0388982	0.0930511	0.105694	0.0352593	0.0103071	0.0834345	0.227095	0.298818	0.591151	0.0960892	0.0139415	0.08308619	1.61712e-05	0.0997011	0.900299	0.999984	0.542249	0.741938	0.911081	1.0976	1.34782	1.84417	0.4425404	0.198585	0.0347443	0.139392	0.0199387	0.00166988	0.0301474	0.00755107	0.107107	0.030193	0.0722268	0.0820402	0.0273685	0.00800042	0.0647623	0.176272	1.288318	0.2558721	0.00981175	0.231246	0.768754	0.990188
2808	-421.0087	-429.393	8.384339	0.0611564	0.0163292	0.00344033	0.0226548	0.000475812	0.0044502	0.005978	0.0324469	0.0193895	0.00261544	0.0612781	0.00196248	0.0202509	0.0278768	0.0184645	0.240933	0.488137	0.0143063	0.256624	0.03389419	4.08423e-11	0.0441807	0.955819	1	0.0675518	0.268665	0.663627	1.50687	3.72211	14.8034	1.948569	0.204694	0.0546549	0.011515	0.0758271	0.00159257	0.0148951	0.0200087	0.108602	0.0648977	0.00875405	0.205102	0.00656854	0.0677811	0.0933055	0.0618019	0.2987696	2.92619	0.253213	0.430699	0.569301	0.746787
2844	-419.2747	-431.2304	11.95565	0.0224384	0.0024856	0.0176636	0.0266517	0.00280691	0.00604479	0.0017316	0.0526686	0.024975	0.0107919	0.0984712	0.0315287	0.0209918	0.0101243	0.0192362	0.599428	0.0683401	0.00669814	0.325533	0.3326508	0.0209095	0.265547	0.734453	0.979091	0.0595902	0.252726	0.651085	1.5359	3.95686	16.7813	2.039246	0.0643653	0.00713001	0.0506688	0.0764513	0.00805172	0.0173397	0.00496715	0.151082	0.0716415	0.0309569	0.282468	0.090441	0.0602156	0.0290418	0.0551797	0.3486101	0.2658827	0.0110891	0.236354	0.763646	0.988911
2880	-412.7413	-423.8096	11.06822	0.0295122	0.00567762	0.0472957	0.00230691	0.000475715	0.00228137	0.00253076	0.0359973	0.00598344	0.0107419	0.035103	0.0126686	0.0153587	0.00232329	0.00229924	0.8436	0.112471	0.0384401	0.0054889	0.3685551	0.0268349	0.278352	0.721648	0.973165	0.0432232	0.216091	0.620038	1.6128	4.62769	23.1357	2.271432	0.140163	0.0269649	0.224623	0.0109563	0.00225933	0.010835	0.0120194	0.170963	0.0284174	0.0510169	0.166716	0.0601676	0.0729437	0.0110341	0.0109199	0.2105557	0.7228489	0.0869033	0.349366	0.650634	0.913097
2916	-405.1535	-417.2086	12.05514	0.0848181	0.00456068	0.0168215	0.002543	0.0014547	0.00139569	0.000518112	0.0284859	0.00910734	0.00916372	0.0185207	0.0419555	0.0222417	0.0192155	0.0259465	0.942603	0.0525136	0.00336822	0.00151552	0.2569746	0.00994935	0.231819	0.768181	0.990051	0.0728703	0.278781	0.671324	1.48959	3.58705	13.723	1.893771	0.295793	0.0159048	0.0586629	0.00886838	0.00507309	0.0048673	0.00180685	0.0993408	0.0317607	0.0319573	0.0645886	0.146315	0.0775652	0.0670116	0.0904853	0.2867487	0.2779439	0.0127068	0.242232	0.757768	0.987293
2952	-421.8902	-434.221	12.33081	0.157929	0.0321763	0.156719	0.00116344	0.0347334	0.0461621	0.0253495	0.170388	0.0695671	0.242474	0.185224	0.127906	0.0279971	0.0557652	0.197439	0.135517	0.830745	0.033713	2.46076e-05	0.2015498	0.00412541	0.199404	0.800596	0.995875	0.340535	0.591336	0.848822	1.1781	1.69109	2.93655	0.7789165	0.103155	0.0210166	0.102364	0.000759926	0.0226868	0.0301517	0.0165575	0.111293	0.0454391	0.158377	0.120983	0.0835442	0.0182869	0.0364242	0.128962	1.530994	0.3011777	0.0160364	0.252762	0.747238	0.983964
2988	-416.9957	-426.821	9.825325	0.601823	0.0839037	0.106572	0.0128272	0.0155414	0.00835483	0.0127411	0.175108	0.168256	0.332494	0.149382	0.0704115	0.105313	0.107988	0.0416896	0.817529	0.0954962	0.0435497	0.0434249	0.06046744	5.46928e-07	0.0753094	0.924691	0.999999	0.298073	0.554148	0.831794	1.20222	1.80457	3.35488	0.8752142	0.302058	0.0421118	0.0534893	0.00643807	0.00780034	0.00419334	0.00639485	0.0878878	0.0844486	0.166881	0.0749758	0.0353399	0.0528571	0.0541997	0.0209243	1.992404	1.372677	0.164144	0.395441	0.604559	0.835856
